,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,server_opt_momentum,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
430,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,431,0.8308823529411765,0.8878048780487805,0.8843138329975773,0.11203913226607257,0.002522570313885808,0.0031702660489827394,0.0006476957933045924,5
431,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,432,0.8235294117647058,0.8831168831168831,0.862020842377473,0.17670970312203282,0.005540544632822275,0.007546781096607447,0.0020062364637851715,5
432,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,433,0.8284313725490197,0.8852459016393442,0.7157519087566327,0.15422065508319066,0.01277769636362791,0.016110191121697426,0.0033324945252388716,5
433,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,434,0.8578431372549019,0.9006849315068494,0.542898717788322,0.10074097792152314,0.005581352859735489,0.007362303324043751,0.0017809504643082619,5
434,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,435,0.8774509803921569,0.9119718309859155,0.4517409555784052,0.048562693994608705,0.0025178776122629642,0.0030007909517735243,0.0004829132230952382,10
435,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,436,0.8578431372549019,0.8941605839416058,0.44065092699419633,0.08343022184446454,0.0023793503642082214,0.002935425378382206,0.0005560749559663236,5
436,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,437,0.8627450980392157,0.8966789667896679,0.43647971556878046,0.07376928714336825,0.002196956193074584,0.0035505876876413822,0.0013536314945667982,10
437,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,438,0.8578431372549019,0.8941605839416058,0.4262482970496457,0.06423381108383182,0.0027239639312028885,0.003339616348966956,0.0006156523013487458,10
438,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,439,0.8676470588235294,0.9028776978417267,0.430659767789264,0.028307969452813265,0.002514503663405776,0.003178973915055394,0.0006644702516496181,25
439,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,440,0.8651960784313726,0.9012567324955116,0.4588184340762239,0.018128373864372924,0.0023220540024340153,0.003027233062312007,0.0007051789434626698,35
440,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,441,0.8676470588235294,0.9052631578947369,0.49684334894717563,0.09723532179370523,0.0027910072822123766,0.003655076725408435,0.0008640695014037192,5
441,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,442,0.8602941176470589,0.9018932874354562,0.5633464882249588,0.048461141954758195,0.002998754847794771,0.0036398996599018574,0.0006411446956917644,10
442,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,443,0.8602941176470589,0.902229845626072,0.5942955721927551,0.07636654903413728,0.004375921096652746,0.005671605002135038,0.0012956839054822922,5
443,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,444,0.8627450980392157,0.9037800687285223,0.6101288021118129,0.055837110133143145,0.0053385477513074875,0.006473440211266279,0.001134892227128148,5
444,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,445,0.8529411764705882,0.8954703832752613,0.5851927180132513,0.09267003059387208,0.004578175954520702,0.005845176987349987,0.001267000799998641,5
445,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,446,0.8455882352941176,0.8884955752212389,0.5795210961331773,0.019663041107899817,0.002327213529497385,0.002833773149177432,0.0005065597360953689,15
446,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,447,0.8431372549019608,0.8869257950530035,0.5804009079897785,0.16404288575984538,0.0059605869464576244,0.007473549339920282,0.0015129625098779798,5
447,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,448,0.8431372549019608,0.887719298245614,0.5849891582945608,0.03760391865624115,0.0032869658898562193,0.004113724455237389,0.0008267585071735084,10
448,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,449,0.8529411764705882,0.8961937716262975,0.6113117610035331,0.07577588833286428,0.002923437161371112,0.0037354398518800735,0.0008120027487166226,5
449,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,450,0.8553921568627451,0.8991452991452992,0.6575232461079449,0.04224564538919366,0.0023696869611740112,0.0028599263168871403,0.0004902392392978072,5
450,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,451,0.8480392156862745,0.8970099667774086,0.7567294717172284,0.029829567257547752,0.002702548634260893,0.0035232678055763245,0.0008207190549001098,10
451,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,452,0.8357843137254902,0.8907014681892332,0.8350459984513673,0.023126382385574597,0.0036908548790961504,0.004501716233789921,0.0008108613546937704,15
452,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,453,0.8333333333333334,0.8885245901639345,0.8106561538197817,0.08360314611229114,0.004180490039288998,0.005454746074974537,0.0012742560356855392,5
453,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,454,0.8553921568627451,0.8991452991452992,0.641877384789433,0.15450217073201203,0.005908687599003315,0.009077658876776695,0.0031689710449427366,5
454,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,455,0.8676470588235294,0.9025270758122743,0.5776688959169904,0.015876554052423063,0.0026630195789039135,0.0032211721409112215,0.000558152562007308,15
455,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,456,0.8455882352941176,0.8809073724007561,0.6275449041023226,0.015451187295257112,0.0024235930759459734,0.0029446573462337255,0.0005210642702877522,20
456,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,457,0.8406862745098039,0.8771266540642723,0.6064452094504696,0.08574888041533997,0.005144272465258837,0.007849116809666157,0.00270484434440732,5
457,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,458,0.8504901960784313,0.8864059590316573,0.5818073236892529,0.03861941129667684,0.0025808806531131268,0.0031576640903949738,0.0005767833790741861,5
458,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,459,0.8602941176470589,0.8934579439252337,0.5746813998917145,0.06784095761366189,0.005642728414386511,0.007286751177161932,0.001644022879190743,5
459,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,460,0.8676470588235294,0.9003690036900369,0.5392387792452092,0.1124974355858285,0.004642315208911896,0.005827595945447683,0.001185280503705144,5
460,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,461,0.8774509803921569,0.9090909090909091,0.511087233475729,0.0308649380505085,0.0039639719761908054,0.004873716738075018,0.0009097447618842125,5
461,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,462,0.875,0.9090909090909091,0.4920955976133472,0.02286240560701117,0.002353179734200239,0.0029226152691990137,0.0005694355349987745,10
462,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,463,0.8676470588235294,0.9075342465753424,0.5475072266286303,0.012877152732689861,0.0029596914537250996,0.004049451556056738,0.0010897601023316383,30
463,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,464,0.8504901960784313,0.8974789915966387,0.5812157011983514,0.09249028838123195,0.0035315051209181547,0.0047553232870996,0.0012238181661814451,5
464,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,465,0.8553921568627451,0.9008403361344538,0.5768239787533221,0.05382668851874769,0.004342020954936743,0.005321587901562452,0.0009795668302103877,5
465,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,466,0.8529411764705882,0.8993288590604027,0.580109333354117,0.11274455181788652,0.004620108753442764,0.005647819489240646,0.0010277105029672384,5
466,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,467,0.8602941176470589,0.9042016806722689,0.5763596894308541,0.015989565982017666,0.0022934700828045607,0.0028437550645321608,0.0005502849235199392,10
467,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,468,0.8823529411764706,0.9157894736842105,0.4667431762819772,0.1004040372709278,0.005047304090112448,0.007610790431499481,0.0025634863413870335,5
468,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,469,0.8651960784313726,0.8987108655616943,0.4628738784082873,0.042453794634784575,0.0026204201858490705,0.003256936324760318,0.0006365161389112473,10
469,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,470,0.8676470588235294,0.898876404494382,0.5044767285911732,0.09829835425829517,0.0027704862877726555,0.003427401650696993,0.0006569154793396592,5
470,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,471,0.8700980392156863,0.9020332717190388,0.457129434595688,0.09991824812081178,0.0035766633227467537,0.005425803828984499,0.0018491405062377453,5
471,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,472,0.8872549019607843,0.9169675090252708,0.43524566843224616,0.028296751980378766,0.0022262372076511383,0.002835881430655718,0.0006096442230045795,20
472,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,473,0.8823529411764706,0.916083916083916,0.45759197093595466,0.03048107729875483,0.0025398852303624153,0.00306734349578619,0.0005274582072161138,15
473,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,474,0.8848039215686274,0.9176882661996497,0.45994042298743987,0.0885639630490914,0.0036338847130537033,0.004913636017590761,0.0012797513045370579,5
474,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,475,0.8799019607843137,0.9141856392294221,0.4642402674864713,0.07073797097662464,0.00256264116615057,0.0030115582048892975,0.00044891698053106666,5
475,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,476,0.8921568627450981,0.9217081850533808,0.4621643307333465,0.012281007596175184,0.0023253452964127064,0.003031920874491334,0.0007065755780786276,30
476,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,477,0.8921568627450981,0.9214285714285714,0.47866134656257653,0.027419977649891132,0.0025566676631569862,0.0033665578812360764,0.0008098901598714292,15
477,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,478,0.8774509803921569,0.911660777385159,0.5050497297074887,0.05949708791915327,0.005540946498513222,0.006918460130691528,0.0013775137485936284,5
478,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,479,0.8823529411764706,0.9157894736842105,0.5342024835402959,0.012834320337666823,0.0024325717240571976,0.0029554092325270176,0.0005228376248851418,30
479,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,480,0.8823529411764706,0.9157894736842105,0.534017387138424,0.051483141828211954,0.0044386419467628,0.005508114583790302,0.001069472637027502,5
480,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,481,0.8823529411764706,0.9157894736842105,0.5108051441162459,0.18026598354568707,0.005324440076947212,0.006716302130371332,0.00139186205342412,5
481,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,482,0.875,0.9116117850953206,0.517770868217899,0.01885568320154562,0.0027469161432236433,0.003442873479798436,0.0006959573365747929,20
482,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,483,0.8627450980392157,0.9037800687285223,0.5381223455229238,0.0072320864004238195,0.002424814272671938,0.0027770595625042915,0.00035224517341703176,60
483,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,484,0.8578431372549019,0.9006849315068494,0.5602387938047554,0.008714111413362185,0.0024431447964161634,0.0030562442261725664,0.0006130993715487421,55
484,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,485,0.8602941176470589,0.902229845626072,0.5611407863894676,0.03687809331575408,0.003051274921745062,0.0036964663304388523,0.0006451913504861295,5
485,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,486,0.8627450980392157,0.903114186851211,0.557138336535347,0.04429078333312646,0.0036083506420254707,0.00432948675006628,0.0007211360498331487,5
486,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,487,0.8480392156862745,0.8949152542372881,0.6105811330900692,0.0246893630552222,0.00244248379021883,0.0036466449964791536,0.0012041612062603235,10
487,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,488,0.8480392156862745,0.8938356164383562,0.6030861996251213,0.059725656894734136,0.0029855037573724985,0.003965386189520359,0.0009798824321478605,5
488,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,489,0.8725490196078431,0.9087719298245615,0.5664836277611162,0.036489608212141325,0.006020726636052132,0.007403395604342222,0.0013826688518747687,5
489,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,490,0.8774509803921569,0.911660777385159,0.5474767221413797,0.058845581444329574,0.004406501539051533,0.0054663997143507,0.0010598980588838458,5
490,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,491,0.8823529411764706,0.9142857142857143,0.5364092009185697,0.052862981001380836,0.002347840229049325,0.002863002475351095,0.0005151623045094311,5
491,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,492,0.8774509803921569,0.9107142857142857,0.5341185341988902,0.041325342203490434,0.002550619188696146,0.003230160567909479,0.0006795412627980113,5
492,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,493,0.8823529411764706,0.9157894736842105,0.5448886998327034,0.028028545797569675,0.0038103251717984676,0.004893136210739613,0.0010828111553564668,10
493,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,494,0.8774509803921569,0.9131944444444444,0.583687590609057,0.006124797268785187,0.002531954785808921,0.0031761385034769773,0.0006441837758757174,40
494,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,495,0.8676470588235294,0.9084745762711864,0.6893764284471342,0.003772739814141663,0.0023326468653976917,0.0031186749693006277,0.000786028103902936,90
495,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,496,0.8504901960784313,0.897822445561139,0.7771515933562506,0.015130635646249477,0.0028765760362148285,0.0034721249248832464,0.0005955488886684179,15
496,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,497,0.8651960784313726,0.905982905982906,0.6737634858734821,0.08523354162112809,0.008153952658176422,0.011690792627632618,0.003536840435117483,5
497,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,498,0.875,0.9122203098106713,0.6147794160995046,0.01982226467206298,0.0038496446795761585,0.004688342567533255,0.000838697946164757,15
498,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,499,0.8774509803921569,0.910394265232975,0.5319080222165498,0.09166515147313475,0.0034227173309773207,0.0051648966036736965,0.0017421792726963758,5
499,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,500,0.8799019607843137,0.9094269870609981,0.5437718344991855,0.06618222999502905,0.004425097722560167,0.005714717786759138,0.0012896201806142926,5
