,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,server_opt_weight_decay,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
415,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,416,0.8700980392156863,0.9109243697478991,0.8613802913371497,0.08556223399064038,0.0037928600795567036,0.005686762742698193,0.0018939027795568109,5
416,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,417,0.8774509803921569,0.9152542372881356,0.7944978799410712,0.01668134923141527,0.002008051611483097,0.0030100855510681868,0.0010020340560004115,10
417,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,418,0.8872549019607843,0.9206896551724137,0.7605098512739299,0.0014977017989925416,0.0002852590405382216,0.00040138617623597383,0.00011612712114583701,40
418,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,419,0.8799019607843137,0.9150779896013865,0.7479590590893149,0.017068220709361846,0.0032642027363181114,0.004867164883762598,0.0016029622638598084,35
419,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,420,0.8700980392156863,0.9084628670120898,0.7443153204475689,0.06551941191428341,0.004025773145258427,0.005606269463896751,0.0015804964350536466,15
420,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,421,0.8651960784313726,0.9040139616055847,0.730228231353263,0.07602557565357224,0.003817107295617461,0.005503316875547171,0.0016862095799297094,5
421,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,422,0.8627450980392157,0.9020979020979021,0.7175292450947203,0.030020911835405666,0.004217091016471386,0.006481453310698271,0.002264362061396241,10
422,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,423,0.8700980392156863,0.9078260869565218,0.7053744509678069,0.02153297724435106,0.0020495890639722347,0.0030064804013818502,0.0009568913374096155,10
423,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,424,0.8700980392156863,0.9087779690189329,0.7021115705297858,0.0025229882041458034,0.0009147259406745434,0.0014749253168702126,0.0005601993761956692,40
424,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,425,0.8676470588235294,0.9075342465753424,0.6951085418883903,0.04625040341149239,0.0019390914821997285,0.0027223515789955854,0.000783260096795857,10
425,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,426,0.8602941176470589,0.9038785834738617,0.7411724776885582,0.004252080442340769,0.0014324672520160675,0.0024242745712399483,0.0009918073192238808,45
426,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,427,0.8529411764705882,0.9,0.7849540730017265,0.00982629239581348,0.0011624547187238932,0.0016140317311510444,0.0004515770124271512,35
427,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,428,0.8553921568627451,0.9021558872305141,0.7897227507246677,0.03913138440693729,0.0024749303702265024,0.0038953647017478943,0.0014204343315213919,5
428,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,429,0.8602941176470589,0.9048414023372288,0.7541071993521958,0.006033373031580899,0.0010306269396096468,0.001809674664400518,0.0007790476665832102,40
429,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,430,0.8627450980392157,0.9060402684563759,0.737946258454102,0.0007815814353913688,3.696103522088379e-05,6.536024739034474e-05,2.839921035047155e-05,45
430,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,431,0.8627450980392157,0.9054054054054054,0.7348959375710419,0.0006290654631205447,6.873971415188862e-06,1.435515150660649e-05,7.481180091417627e-06,40
431,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,432,0.8627450980392157,0.9044368600682594,0.7348250134924527,0.0017258539308871454,0.00017325075168628246,0.0002635802957229316,9.032954403664917e-05,50
432,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,433,0.8553921568627451,0.8981001727115717,0.704213117878181,0.027008274930994957,0.0027108476497232914,0.004360834136605263,0.0016499866032972932,5
433,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,434,0.8602941176470589,0.8998242530755711,0.703539969751956,0.0025629805424527844,0.00024257265613414347,0.00035851504071615636,0.00011594238458201289,35
434,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,435,0.8455882352941176,0.8868940754039497,0.7284068420986467,0.0014478835928630792,0.0002989090862683952,0.0004279264830984175,0.0001290173822781071,35
435,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,436,0.8455882352941176,0.8844036697247707,0.7710421731505502,0.027940260741161183,0.002035119803622365,0.0030504255555570126,0.0010153057519346476,5
436,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,437,0.8382352941176471,0.8773234200743495,0.8163307047039317,0.0876303842330041,0.0024733110330998898,0.003709356300532818,0.0012360451510176063,5
437,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,438,0.8406862745098039,0.8802946593001841,0.8159776477433636,0.00711302489313918,0.0016245973529294133,0.0028283230494707823,0.001203725696541369,25
438,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,439,0.8431372549019608,0.8832116788321168,0.8175946913583104,0.0031229710321726833,0.0005828257417306304,0.0008836121996864676,0.0003007864870596677,45
439,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,440,0.8578431372549019,0.896797153024911,0.8239885264522266,0.018670984081109055,0.0024257199838757515,0.00369851547293365,0.0012727954890578985,5
440,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,441,0.8553921568627451,0.8963093145869947,0.8305528349954722,0.06559143109188882,0.0033296418841928244,0.004984075669199228,0.001654433785006404,5
441,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,442,0.8602941176470589,0.9018932874354562,0.8752687009764486,0.011012611011634968,0.0022827808279544115,0.003729333868250251,0.0014465530402958393,20
442,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,443,0.8627450980392157,0.9057239057239057,0.9213882547210589,0.016138330672401936,0.0020613044034689665,0.003030231921002269,0.0009689275175333023,15
443,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,444,0.8308823529411765,0.8874388254486134,1.0049688794254097,0.002239063085907025,0.0004435103328432888,0.0006208658451214433,0.0001773555122781545,55
444,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,445,0.8382352941176471,0.8918032786885246,0.9901842345238501,0.062208514796414725,0.0019765333272516727,0.0038079037331044674,0.0018313704058527946,5
445,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,446,0.8578431372549019,0.9033333333333333,0.9643449414094599,0.0024231610848801212,0.0011280456092208624,0.0016907500103116035,0.0005627044010907412,25
446,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,447,0.8578431372549019,0.9023569023569024,0.9332323697401044,0.00112352301047871,6.875512190163136e-05,0.00011420083319535479,4.544570765574463e-05,35
447,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,448,0.8529411764705882,0.8979591836734694,0.8846492079804497,0.007887709031638223,0.0004931736621074378,0.000739852141123265,0.0002466784790158272,15
448,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,449,0.8529411764705882,0.8969072164948454,0.8527035964812681,0.00462632246526482,0.001413032179698348,0.0020845604594796896,0.0006715283379890025,20
449,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,450,0.8602941176470589,0.8998242530755711,0.7976492872195177,0.0227126469661016,0.0019756658002734184,0.00358068710193038,0.0016050211852416396,10
450,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,451,0.8553921568627451,0.8940754039497307,0.7689884081236076,0.00093253438717511,7.411647675326094e-05,9.97592433122918e-05,2.5642764740041457e-05,40
451,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,452,0.8553921568627451,0.8917431192660551,0.7706266779594657,0.0036124258926267636,0.0017434158362448215,0.0027340701781213284,0.0009906543418765068,30
452,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,453,0.8504901960784313,0.8876611418047882,0.7895058866501238,0.0011951641081915504,0.0002455637732055038,0.00037458870792761445,0.00012902493472211063,35
453,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,454,0.8553921568627451,0.8917431192660551,0.7928401629754922,0.0036957168007211304,0.0010034716688096523,0.0016511031426489353,0.0006476315320469439,50
454,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,455,0.8627450980392157,0.8989169675090253,0.8068181598403802,0.00391007360148554,0.0006424750899896026,0.0010992934694513679,0.0004568183794617653,25
455,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,456,0.8627450980392157,0.901060070671378,0.8368287370555895,0.0015989487769547844,0.0004275004321243614,0.000694626709446311,0.0002671262773219496,25
456,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,457,0.8700980392156863,0.9071803852889667,0.8717583145126792,0.0017802641569731003,0.00018132998957298696,0.00027445738669484854,9.312739712186158e-05,35
457,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,458,0.8627450980392157,0.903114186851211,0.9198699538172542,0.0006897149537551393,0.00016008919919840991,0.0002284822112414986,6.839301204308867e-05,35
458,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,459,0.8676470588235294,0.9065743944636678,0.9738167303501042,0.08534174268521989,0.01047610118985176,0.01581830531358719,0.0053422036580741405,5
459,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,460,0.8627450980392157,0.899641577060932,0.8073789135682198,0.17322669178514236,0.09578420221805573,0.14463883638381958,0.048854634165763855,20
460,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,461,0.8406862745098039,0.8785046728971962,0.7807476328909579,0.00047004794420596815,1.2274846085347235e-05,1.8218353943666443e-05,5.943507858319208e-06,50
461,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,462,0.8235294117647058,0.8604651162790697,0.8167655009949836,0.01586708536682029,0.0013675555819645524,0.0023561320267617702,0.0009885764447972178,20
462,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,463,0.8112745098039216,0.8475247524752475,0.8516625604151712,0.0023932208880069086,0.00045796274207532406,0.0006135380826890469,0.00015557532606180757,40
463,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,464,0.8088235294117647,0.8488372093023255,0.7421009128932686,0.025816853996851324,0.006661150138825178,0.01142078172415495,0.004759631585329771,10
464,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,465,0.821078431372549,0.8645640074211502,0.6482545632199046,0.004556974921069923,0.0008004575502127409,0.0012037295382469893,0.0004032720171380788,40
465,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,466,0.8651960784313726,0.9036777583187391,0.636349303204185,0.013938480774070033,0.0026629555504769087,0.004097064025700092,0.0014341084752231836,30
466,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,467,0.8308823529411765,0.8866995073891626,0.7776045042835404,0.007052616403369163,0.0016723631415516138,0.0024052653461694717,0.000732902146410197,45
467,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,468,0.8088235294117647,0.8761904761904762,1.0297544573279047,0.0018607629356362549,0.00011890743917319924,0.000160722789587453,4.181535041425377e-05,35
468,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,469,0.7867647058823529,0.863849765258216,1.151984044838601,0.05059345776680857,0.001964336959645152,0.0034272335469722748,0.0014628965873271227,5
469,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,470,0.7941176470588235,0.8679245283018868,1.1200551658420248,0.009952899736688576,0.0010587181895971298,0.002105464693158865,0.0010467465035617352,30
470,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,471,0.821078431372549,0.8820678513731826,0.8690432175556221,0.11825162046685973,0.0038444988895207644,0.007572751492261887,0.0037282526027411222,5
471,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,472,0.8676470588235294,0.9084745762711864,0.6669739212255295,0.014219878430456101,0.0012119897874072194,0.002291118260473013,0.0010791284730657935,35
472,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,473,0.8651960784313726,0.9016100178890877,0.597831849460764,0.002569303906251055,0.0007639111136086285,0.0010802451288327575,0.00031633401522412896,50
473,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,474,0.8578431372549019,0.8937728937728938,0.6726337175333517,0.003286061108897062,0.0011662798933684826,0.002017747610807419,0.0008514677174389362,45
474,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,475,0.8529411764705882,0.8888888888888888,0.7555250897581287,0.0025343846500618388,0.0003282916732132435,0.0004641746636480093,0.00013588300498668104,30
475,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,476,0.8504901960784313,0.8864059590316573,0.8047825028782016,0.0009659163603958275,8.009198609215673e-06,1.239305674971547e-05,4.383858140499797e-06,35
476,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,477,0.8480392156862745,0.8847583643122676,0.8312175085930172,0.001307781748723106,0.00032993804779835045,0.0005078917020000517,0.00017795365420170128,35
477,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,478,0.8480392156862745,0.8851851851851852,0.847556143378218,0.004975270020631364,0.002903521526604891,0.00429390836507082,0.0013903869548812509,35
478,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,479,0.8504901960784313,0.8880733944954129,0.8742001429203026,0.0012075456719483353,0.00030355408671312034,0.0005054542561993003,0.00020190016948617995,45
479,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,480,0.8553921568627451,0.8929219600725953,0.8980214352480949,0.009865661530542032,0.0017965888837352395,0.002958590630441904,0.0011620017467066646,30
480,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,481,0.8553921568627451,0.8952042628774423,0.8505826142859673,0.017513319828625147,0.001944604329764843,0.0029172715730965137,0.0009726672433316708,5
481,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,482,0.8700980392156863,0.9075043630017452,0.8646172775973123,0.050121280088205836,0.008357366546988487,0.012489669024944305,0.004132302477955818,5
482,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,483,0.8651960784313726,0.9036777583187391,0.8727756209860387,0.0024212064268621836,0.0014789130073040724,0.002176811918616295,0.0006978989695198834,35
483,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,484,0.8627450980392157,0.9027777777777778,0.8895252465667641,0.0022804194641399328,0.0005283702630549669,0.0008132410584948957,0.00028487079543992877,35
484,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,485,0.8553921568627451,0.8987993138936535,0.9064969348421037,0.0008192557401101416,0.0007510851719416678,0.0011278160382062197,0.0003767308662645519,25
485,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,486,0.8627450980392157,0.9044368600682594,0.9149491678716217,0.1128930722673734,0.001642357325181365,0.002457032445818186,0.0008146750624291599,5
486,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,487,0.8627450980392157,0.9044368600682594,0.9183040502425237,0.0018476977704752545,0.0014455477939918637,0.0024323484394699335,0.0009868006454780698,50
487,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,488,0.8676470588235294,0.9075342465753424,0.9031265374525865,0.0032104429754933033,0.00143140135332942,0.0021406561136245728,0.0007092548185028136,30
488,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,489,0.8676470588235294,0.906896551724138,0.8623653201722453,0.008525839857126507,0.001764443819411099,0.002918002661317587,0.001153558841906488,20
489,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,490,0.8504901960784313,0.8927943760984183,0.795683451814351,0.006393509443150834,0.006200714968144894,0.00931600108742714,0.003115285886451602,25
490,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,491,0.8455882352941176,0.8868940754039497,0.7775620945846872,0.06523303072414517,0.01673867180943489,0.025111902505159378,0.008373231627047062,5
491,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,492,0.8333333333333334,0.8763636363636363,0.770111009008913,0.0077248681223864,0.001498210011050105,0.0024590161629021168,0.0009608061518520117,40
492,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,493,0.8406862745098039,0.8828828828828829,0.7250115986224082,0.02549401027305672,0.00419269222766161,0.006472911220043898,0.002280218992382288,5
493,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,494,0.8480392156862745,0.8892857142857142,0.6889715441619617,0.0034962035657372325,3.977798769483343e-05,5.818706995341927e-05,1.8409084077575244e-05,5
494,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,495,0.8553921568627451,0.8944543828264758,0.6669658010100201,0.002925429239708353,0.0003376933163963258,0.0005038473755121231,0.00016615404456388205,35
495,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,496,0.8578431372549019,0.8971631205673759,0.6454992715926161,0.0032689616603656076,0.0006890517543070018,0.0010588527657091618,0.00036980101140215993,45
496,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,497,0.8431372549019608,0.8904109589041096,0.6263638877531846,0.06800387913923867,0.016170263290405273,0.024216879159212112,0.008046616800129414,5
497,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,498,0.8504901960784313,0.8964346349745331,0.6453851859242765,0.0035720940046788507,0.00033411127515137196,0.000825063674710691,0.000490952399559319,50
498,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,499,0.8455882352941176,0.893760539629005,0.6683862491207786,0.002601673528164005,0.0004448422114364803,0.0006447156192734838,0.00019987339328508824,25
499,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,500,0.8431372549019608,0.8922558922558923,0.692949199888401,0.0007772600963168465,5.303860962158069e-05,7.161496614571661e-05,1.8576354705146514e-05,50
