,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,server_opt_name,server_opt_lr,server_opt_momentum,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
109,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,110,0.6838235294117647,0.8122270742358079,0.6236745130782034,0.5405182192722956,0.0007799525046721101,0.0008788147824816406,9.886225598165765e-05,3
110,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,111,0.6838235294117647,0.8122270742358079,0.6805181234490638,0.3827131448520555,0.0006085008499212563,0.0006335627986118197,2.506195414753165e-05,3
111,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,112,0.6838235294117647,0.8122270742358079,0.7085511827585744,0.6368028463588821,0.000727448845282197,0.0010810198727995157,0.00035357099841348827,3
112,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,113,0.6838235294117647,0.8122270742358079,0.7077676238966923,0.5839926112029287,0.0006452682428061962,0.0008568487828597426,0.00021158054005354643,3
113,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,114,0.6838235294117647,0.8122270742358079,0.6579836647884518,0.8890801469484965,0.0008072835044004023,0.0015459819696843624,0.0007386984652839601,3
114,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,115,0.6936274509803921,0.8169838945827232,0.5959572011933607,0.5886464947834611,0.0005890836473554373,0.0009036627598106861,0.0003145790833514184,4
115,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,116,0.7058823529411765,0.8214285714285714,0.5692186548429377,0.35655963122844697,0.0007075637113302946,0.0008138070697896183,0.00010624336573528126,5
116,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,117,0.7156862745098039,0.8253012048192772,0.5620478543580747,0.5106784262590939,0.0006985594518482685,0.0007552971364930272,5.673765917890705e-05,3
117,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,118,0.7034313725490197,0.810641627543036,0.5778784015599419,0.5886092003848817,0.0006507447687909007,0.0006809700280427933,3.0225268346839584e-05,3
118,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,119,0.7132352941176471,0.8097560975609757,0.5815356414692074,0.50317967372636,0.0005359355127438903,0.0008599853608757257,0.000324049819028005,4
119,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,120,0.7132352941176471,0.8191653786707882,0.547801613223319,0.43801156265868074,0.000587599235586822,0.0017078963574022055,0.0011202971218153834,6
120,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,121,0.7181372549019608,0.8265460030165912,0.5403948180815753,0.4654873063166936,0.0006470837397500873,0.00071720004780218,7.011629350017756e-05,3
121,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,122,0.7083333333333334,0.8226527570789866,0.5600916687764373,0.5014462909764713,0.0006352658965624869,0.0006694289622828364,3.4163083910243586e-05,3
122,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,123,0.6985294117647058,0.8177777777777778,0.5900166283051173,0.5064662173390388,0.0005381004302762449,0.00057045160792768,3.235119584132917e-05,2
123,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,124,0.6911764705882353,0.8157894736842105,0.6514871142366353,0.3259305711835623,0.000579307961743325,0.0006816249806433916,0.000102317011624109,4
124,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,125,0.696078431372549,0.8181818181818182,0.632393125955965,0.7606779734293619,0.0005930737825110555,0.0015436317771673203,0.0009505579946562648,3
125,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,126,0.6985294117647058,0.8177777777777778,0.570243198205443,0.7125153231124083,0.000515031861141324,0.0008687313529662788,0.00035369949182495475,2
126,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,127,0.7230392156862745,0.8269525267993875,0.5176794844515183,0.7207922836144764,0.0005690174293704331,0.0010926745599135756,0.0005236571305431426,2
127,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,128,0.7573529411764706,0.841091492776886,0.5274006928883347,0.3595891110599041,0.0007437194581143558,0.0009312313050031662,0.0001875118468888104,4
128,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,129,0.7818627450980392,0.8499156829679595,0.5396506026679394,0.4728653050131268,0.0005329896230250597,0.0007065254612825811,0.00017353582370560616,3
129,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,130,0.7745098039215687,0.8413793103448276,0.5333573111132079,0.4876260335246722,0.000630832277238369,0.0008011115132831037,0.00017027925059664994,3
130,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,131,0.7769607843137255,0.851063829787234,0.5028055970575295,0.46598272273937863,0.0006523940828628838,0.0010794573463499546,0.0004270632634870708,5
131,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,132,0.7524509803921569,0.8419405320813772,0.49137474888680027,0.5465725585818291,0.0005865049897693098,0.0006315916543826461,4.5086639147484675e-05,2
132,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,133,0.7303921568627451,0.8307692307692308,0.5011911818794176,0.4499804435504808,0.0005467496230266988,0.0005845280829817057,3.777843448915519e-05,3
133,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,134,0.7181372549019608,0.8254931714719271,0.5168041110623116,0.5225141520301501,0.0007057599723339081,0.0007587652653455734,5.30053221154958e-05,2
134,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,135,0.7230392156862745,0.8280060882800608,0.5228394126775218,0.43886659542719525,0.0009966309880837798,0.0011364154051989317,0.00013978438801132143,1
135,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,136,0.7352941176470589,0.8333333333333334,0.5012907143317017,0.731304831802845,0.0006049308576621115,0.0008587668417021632,0.0002538359840400517,1
136,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,137,0.7843137254901961,0.8533333333333334,0.47954559267735947,0.64653355255723,0.0005890819593332708,0.0008681968320161104,0.00027911487268283963,2
137,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,138,0.7426470588235294,0.8382126348228043,0.5042724486659554,0.08473022028763769,0.0006636360194534063,0.004470475949347019,0.003806839929893613,31
138,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,139,0.7254901960784313,0.8303030303030303,0.5599727133909861,0.46265001843372977,0.000655359064694494,0.0006998877506703138,4.452869325177744e-05,2
139,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,140,0.7156862745098039,0.8263473053892215,0.5676461347177917,0.6010620146989822,0.0011421004310250282,0.0016063953517004848,0.0004642948624677956,1
140,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,141,0.7230392156862745,0.8290468986384266,0.5311036504366818,0.6975344382226467,0.0008776234462857246,0.0011207511415705085,0.0002431277243886143,1
141,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,142,0.7352941176470589,0.8285714285714286,0.5047014174508113,0.7390690073370934,0.0006447305204346776,0.0011258212616667151,0.000481090770335868,1
142,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,143,0.6102941176470589,0.6490066225165563,0.6143093681802937,0.5954711542775234,0.0005490605253726244,0.0010558939538896084,0.000506833428516984,3
143,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,144,0.5490196078431373,0.5445544554455446,0.6469505850006553,0.35230125511686006,0.0005957523826509714,0.0019810227677226067,0.0013852703850716352,5
144,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,145,0.7181372549019608,0.7927927927927928,0.5416394793519786,0.3186535718850792,0.0007357539143413305,0.002713673748075962,0.0019779198337346315,6
145,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,146,0.7303921568627451,0.8323170731707317,0.4935155566416535,0.4518040629724661,0.0005505229346454144,0.0007087595295161009,0.00015823660942260176,2
146,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,147,0.696078431372549,0.8165680473372781,0.6048710582887425,0.3584671494447522,0.0006213028100319207,0.0007499195635318756,0.00012861676805187017,3
147,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,148,0.696078431372549,0.8181818181818182,0.705231847168476,0.7610740233212709,0.0010802168399095535,0.001564985839650035,0.00048476902884431183,1
148,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,149,0.6985294117647058,0.8188512518409425,0.6315253699454022,1.0160677066693704,0.0017172441584989429,0.0027210935950279236,0.0010038494365289807,1
149,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,150,0.7009803921568627,0.8189910979228486,0.5395185690300137,0.6647144841651121,0.0008987662731669843,0.0010839937021955848,0.00018522741447668523,1
150,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,151,0.7181372549019608,0.8275862068965517,0.4897654795763539,0.39123736808283455,0.0006054380210116506,0.0006764221470803022,7.098413334460929e-05,3
151,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,152,0.7303921568627451,0.8323170731707317,0.4820743150570813,0.23597556663056216,0.0010982680832967162,0.0012199108023196459,0.00012164267536718398,3
152,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,153,0.7450980392156863,0.8369905956112853,0.4826635952089347,0.458582998563846,0.0006978921010158956,0.000748602906242013,5.07108197780326e-05,2
153,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,154,0.7426470588235294,0.8298217179902755,0.48476172428505093,0.3844523920367161,0.0006153181311674416,0.0006654324824921787,5.011435132473707e-05,2
154,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,155,0.7696078431372549,0.842809364548495,0.482659929523281,0.4780789390206337,0.0006551758851855993,0.0007122819661162794,5.710606637876481e-05,2
155,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,156,0.7622549019607843,0.8270944741532977,0.4806664042613086,0.4865324907004833,0.0008717739256098866,0.0009332457557320595,6.147185922600329e-05,2
156,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,157,0.7843137254901961,0.8513513513513513,0.44052692342038247,0.2932052874316772,0.0005570637295022607,0.0011275011347606778,0.0005704374052584171,5
157,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,158,0.7720588235294118,0.8507223113964687,0.43520784056654166,0.43907085309425986,0.0007074653403833508,0.0008120722486637533,0.0001046068937284872,2
158,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,159,0.7794117647058824,0.8543689320388349,0.42659132533213673,0.7979232321182886,0.0010213855421170592,0.0015300241066142917,0.0005086385644972324,1
159,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,160,0.7892156862745098,0.8590163934426229,0.4160919221592884,0.45038175334533054,0.0008465774008072913,0.000918119098059833,7.154169725254178e-05,1
160,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,161,0.8186274509803921,0.8664259927797834,0.40978313485781354,0.6103113243977228,0.0016275285743176937,0.0021052455995231867,0.00047771696699783206,1
161,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,162,0.8186274509803921,0.8571428571428571,0.43432364715080635,0.42811252673467,0.0005522612482309341,0.0006448777276091278,9.261646482627839e-05,1
162,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,163,0.8161764705882353,0.8560460652591171,0.43010860009520663,0.4903670499722163,0.0005385569529607892,0.0007121648523025215,0.00017360789934173226,1
163,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,164,0.821078431372549,0.8604206500956023,0.42049870304032866,0.3569156639277935,0.000712483306415379,0.0007827744702808559,7.029118569334969e-05,2
164,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,165,0.7941176470588235,0.8352941176470589,0.44224998763963286,0.6460335602362951,0.0014873307663947344,0.0016574234468862414,0.00017009268049150705,1
165,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,166,0.7990196078431373,0.8392156862745098,0.441652785913617,0.5333283245563507,0.0007631820626556873,0.0009438560227863491,0.00018067393102683127,1
166,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,167,0.8357843137254902,0.8766114180478821,0.40637388182621376,0.3216039575636387,0.0012217379407957196,0.0014705599751323462,0.00024882203433662653,2
167,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,168,0.8382352941176471,0.8821428571428571,0.4030776047239117,0.44271642435342073,0.00098089047241956,0.0010736924596130848,9.280195808969438e-05,2
168,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,169,0.8284313725490197,0.8776223776223776,0.4067431949809486,0.4165971192220847,0.0009076842106878757,0.0010028777178376913,9.519349987385795e-05,1
169,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,170,0.8137254901960784,0.8576779026217228,0.41692152122656506,0.6019790644447008,0.0013214836362749338,0.001697129919193685,0.0003756462538149208,1
170,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,171,0.8088235294117647,0.8505747126436781,0.43083973404239206,0.42324160784482956,0.001184664317406714,0.0012905121548101306,0.00010584783740341663,1
171,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,172,0.821078431372549,0.8645640074211502,0.40907807911143584,0.388934721549352,0.0014885244891047478,0.0017360917991027236,0.0002475672517903149,1
172,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,173,0.8431372549019608,0.8888888888888888,0.3920330671118755,0.4142279674609502,0.0009978556772693992,0.0011477028019726276,0.0001498471392551437,1
173,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,174,0.8406862745098039,0.8861646234676007,0.3838249306176223,0.6242943157752355,0.0015202113427221775,0.001891888095997274,0.00037167672417126596,1
174,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,175,0.8382352941176471,0.8888888888888888,0.3946440947406432,0.3197624956568082,0.0006177235627546906,0.0007497104816138744,0.0001319869188591838,1
175,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,176,0.8333333333333334,0.8847457627118644,0.38839183974207614,0.43802771096428234,0.0011568927438929677,0.0013290827628225088,0.0001721900625852868,1
176,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,177,0.8357843137254902,0.8822495606326889,0.37748537037302465,0.36402812600135803,0.0010616988874971867,0.0011976368259638548,0.00013593795301858336,1
177,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,178,0.8259803921568627,0.8725314183123878,0.3822287562138894,0.3877379894256592,0.0006405015592463315,0.0006732131587341428,3.271159948781133e-05,1
178,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,179,0.821078431372549,0.8650646950092421,0.39523954499585956,0.4847431133190791,0.0009274003678001463,0.0010478133335709572,0.00012041298032272607,1
179,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,180,0.8259803921568627,0.8729874776386404,0.3834259841664165,0.3431556075811386,0.0007606297731399536,0.0011584173189476132,0.0003977875458076596,2
180,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,181,0.821078431372549,0.8777219430485762,0.4033030936238812,0.4410148908694585,0.0011002224637195468,0.001246779109351337,0.00014655667473562062,1
181,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,182,0.8161764705882353,0.8768472906403941,0.4234529234030667,0.5540159543355306,0.0007749639335088432,0.0009400242706760764,0.00016506035171914846,1
182,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,183,0.8284313725490197,0.8805460750853242,0.3828645493177807,0.5023531584690014,0.0014389875577762723,0.0018928995123133063,0.0004539119836408645,1
183,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,184,0.8235294117647058,0.8775510204081632,0.3773677934910737,0.35317572702964145,0.0006464203470386565,0.0009377451497130096,0.0002913248026743531,1
184,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,185,0.8284313725490197,0.8809523809523809,0.3721601543765442,0.34864600002765656,0.0006856569088995457,0.0007404206553474069,5.476376827573404e-05,1
185,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,186,0.8284313725490197,0.8809523809523809,0.3636159382614435,0.39146719748775166,0.0007399313617497683,0.0007801939500495791,4.0262591937789693e-05,1
186,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,187,0.8308823529411765,0.8816466552315609,0.35787269619165685,0.273286751161019,0.0006215248140506446,0.0006601783679798245,3.865356120513752e-05,1
187,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,188,0.8308823529411765,0.8836424957841484,0.36444117925038527,0.35571334262688953,0.000705924176145345,0.0008059224346652627,9.999827307183295e-05,1
188,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,189,0.8088235294117647,0.8737864077669902,0.40990227322075884,0.29660681914538145,0.0006601039203815162,0.0008084712317213416,0.0001483673113398254,2
189,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,190,0.8161764705882353,0.8772504091653028,0.397370142241319,0.5659425283471743,0.00194756337441504,0.0023239171132445335,0.000376353767933324,1
190,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,191,0.8431372549019608,0.8922558922558923,0.36737798037482244,0.469420896222194,0.0011883699335157871,0.0012856100220233202,9.724009578349069e-05,1
191,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,192,0.8284313725490197,0.8664122137404581,0.382067452750954,0.5106144274274508,0.001105631934478879,0.0016760241705924273,0.0005703922361135483,1
192,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,193,0.7328431372549019,0.7625272331154684,0.5247165148749071,0.4057949135700862,0.0007221884443424642,0.0007826603832654655,6.047191709512845e-05,1
193,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,194,0.8063725490196079,0.8410462776659959,0.42632004735516565,0.627256765961647,0.0008444403065368533,0.0023986273445189,0.0015541870379820466,1
194,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,195,0.8480392156862745,0.8908450704225352,0.34860267884591045,0.6353154877821604,0.000644621963147074,0.0011685497593134642,0.0005239277961663902,1
195,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,196,0.8137254901960784,0.8770226537216829,0.41165004699837926,0.46949438750743866,0.0006869540666230023,0.0007404826465062797,5.352856533136219e-05,1
196,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,197,0.7598039215686274,0.8501529051987767,0.5392576556871919,0.3044816851615906,0.0011422769166529179,0.0012413676595315337,9.909077925840393e-05,1
197,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,198,0.7426470588235294,0.8411497730711044,0.5661709105559424,0.5773469892640909,0.0005888117593713105,0.0009471136145293713,0.0003583018551580608,1
198,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,199,0.7524509803921569,0.8462709284627092,0.5256183265032721,0.3945059754575292,0.0007075966568663716,0.0008907929877750576,0.00018319634546060115,2
199,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,200,0.8112745098039216,0.8747967479674796,0.40055226607649935,0.655639755850037,0.0009163367794826627,0.0015342248370870948,0.0006178880576044321,1
